timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
28381.0,201-2015000050024-092430,rideHailVehicle-201-2013000280546-136649,58.0
28461.0,1804-2013000550247-043641,rideHailVehicle-1801-2016000327234-0132085,50.0
28854.0,1902-2015000839944-0110282,rideHailVehicle-1901-2014001213505-087724,9.0
29132.0,401-2016000086561-0126802,rideHailVehicle-500-2016000607896-1139226,40.0
29530.0,201-2012000566763-111448,rideHailVehicle-201-2016000544078-1137599,232.0
29435.0,201-2014001281447-088711,rideHailVehicle-201-2014001205505-087411,540.0
29917.0,1500-2014001061014-083651,rideHailVehicle-1902-2013000519245-042221,56.0
30545.0,1700-2014000987574-081110,rideHailVehicle-1600-2012000566763-111488,33.0
30963.0,300-2016001223046-0151821,rideHailVehicle-300-2012000903731-018299,29.0
30963.0,300-2016001223046-0151997,rideHailVehicle-300-2016000510160-1136725,29.0
31520.0,1700-2015000794086-0107393,rideHailVehicle-1700-2015000794086-0107430,242.0
32092.0,900-2015000949415-0112930,rideHailVehicle-900-2014001166634-086084,50.0
31766.0,201-2013000280546-136427,rideHailVehicle-201-2013000532687-042571,510.0
32684.0,900-2012000156497-02842,rideHailVehicle-900-2012000354056-07207,58.0
33080.0,202-2015000458232-099774,rideHailVehicle-202-2012000311610-06146,39.0
33079.0,1700-2014000987574-081338,rideHailVehicle-1700-2014000987574-081186,33.0
33510.0,100-2012000217991-04448,rideHailVehicle-100-2014000488669-071591,24.0
33673.0,900-2016000116811-0127703,rideHailVehicle-900-2015000102574-093027,73.0
33707.0,1105-2012000401040-38139,rideHailVehicle-1105-2015001283493-0120015,132.0
33759.0,10401-2013000703547-047059,rideHailVehicle-1804-2014000561422-073825,50.0
33819.0,1902-2015000087715-092867,rideHailVehicle-1902-2015000087715-092867,13.0
33822.0,700-2016001368397-0153977,rideHailVehicle-900-2016000327234-0132073,42.0
33819.0,1902-2015000087715-092834,rideHailVehicle-1902-2014000495145-072101,141.0
34088.0,1500-2016000012225-2124639,rideHailVehicle-1500-2016001216686-0151358,58.0
34134.0,202-2015000458232-099814,rideHailVehicle-202-2015000458232-099694,103.0
34257.0,1600-2013000438496-040821,rideHailVehicle-1600-2012000493995-010046,44.0
34712.0,500-2016000905283-0146152,rideHailVehicle-1600-2012000566763-111488,33.0
34941.0,300-2013000570002-043798,rideHailVehicle-408-2015000759098-0105910,54.0
35091.0,100-2012000217991-04404,rideHailVehicle-100-2012000217991-04272,24.0
35297.0,900-2013000298655-037350,rideHailVehicle-202-2013000258802-035711,17.0
35450.0,700-2015000467368-099992,rideHailVehicle-700-2016000699058-0141668,72.0
35472.0,900-2013000056397-230630,rideHailVehicle-900-2016000772838-1143323,32.0
35656.0,10600-2016000905283-0146190,rideHailVehicle-10600-2014000053367-062151,43.0
35656.0,10600-2016000905283-0146131,rideHailVehicle-10600-2013000902944-049996,72.0
35588.0,1500-2014001338541-089752,rideHailVehicle-1500-2015001324443-0121333,303.0
35946.0,406-2016000874667-0145485,rideHailVehicle-405-2015000806558-0108176,25.0
35907.0,100-2012000559396-011055,rideHailVehicle-100-2012000559396-010896,62.0
35910.0,401-2016000086561-0126802,rideHailVehicle-500-2012000131467-02178,27.0
36378.0,300-2012000164709-03120,rideHailVehicle-300-2013000487483-041864,124.0
36484.0,1500-2014000180574-065440,rideHailVehicle-1500-2015000189392-094800,7.0
36551.0,1001-2014000053367-062204,rideHailVehicle-1001-2015000804471-0108125,58.0
36551.0,1001-2015001270029-0119763,rideHailVehicle-1001-2016001487612-0157322,58.0
36735.0,202-2013001200076-055619,rideHailVehicle-202-2013000280546-136430,55.0
36723.0,1500-2016000012225-2124728,rideHailVehicle-1500-2016001216686-0151395,106.0
36892.0,1600-2013000438496-040735,rideHailVehicle-1600-2012001111971-022517,44.0
36959.0,1902-2013000890503-049568,rideHailVehicle-1700-2015000884043-0111800,124.0
37024.0,1001-2013001157196-054503,rideHailVehicle-202-2012000662466-013373,17.0
37134.0,1700-2016000116811-0128002,rideHailVehicle-1500-2016001216686-0151358,24.0
37237.0,10600-2014000053367-062387,rideHailVehicle-10600-2016001178626-0150134,43.0
37125.0,1902-2015000837180-0110106,rideHailVehicle-1901-2016000614752-0139495,18.0
37280.0,10405-2016001210775-1151217,rideHailVehicle-10405-2013001099005-153678,58.0
37348.0,202-2012000397841-07947,rideHailVehicle-202-2015001264337-0119500,67.0
37348.0,202-2016000155763-0128395,rideHailVehicle-202-2016000155763-0128395,67.0
37348.0,202-2012000397841-07903,rideHailVehicle-202-2014000032166-061393,67.0
37419.0,1600-2013000438496-040993,rideHailVehicle-1600-2016001091548-1148848,44.0
37471.0,900-2013000190262-134138,rideHailVehicle-900-2014000495145-072161,58.0
37529.0,202-2015000795744-0107790,rideHailVehicle-202-2012000311610-06146,44.0
37596.0,1902-2016000674160-0140797,rideHailVehicle-10104-2014000434311-070211,38.0
37874.0,600-2015001440276-0123206,rideHailVehicle-600-2014000987574-081400,3.0
37851.0,300-2016001223046-0151821,rideHailVehicle-300-2016000510160-1136725,51.0
37851.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,51.0
37946.0,1600-2013000438496-040907,rideHailVehicle-1600-2016001082300-0148484,44.0
38151.0,1500-2014001061014-083651,rideHailVehicle-1500-2015000712347-1104933,4.0
38097.0,1902-2016001407958-1154526,rideHailVehicle-1902-2012000854454-017432,58.0
38288.0,1801-2015001291004-0120137,rideHailVehicle-1801-2013000634285-045267,17.0
38328.0,1101-2016001210684-2150835,rideHailVehicle-1101-2013000258802-035853,58.0
38389.0,1002-2013000895447-149748,rideHailVehicle-1002-2014000039346-161549,22.0
38445.0,1001-2012000156497-02843,rideHailVehicle-202-2016000880566-0145790,11.0
38624.0,1200-2012001118760-122771,rideHailVehicle-1101-2013000510432-042109,62.0
38691.0,700-2014001205505-087522,rideHailVehicle-700-2012000963809-419384,16.0
38674.0,1002-2015000502599-0100440,rideHailVehicle-1200-2015000732389-1105746,14.0
38796.0,500-2016000905283-0146093,rideHailVehicle-500-2016001048510-0148334,33.0
38778.0,1600-2012000963809-319448,rideHailVehicle-1600-2012001239814-024234,62.0
38824.0,500-2013001157196-054499,rideHailVehicle-500-2015001219743-0118226,7.0
38921.0,900-2015000400656-099265,rideHailVehicle-900-2016000267720-0131270,123.0
39107.0,1500-2013001232881-056372,rideHailVehicle-1500-2013001232881-056292,14.0
39107.0,1500-2012001462917-029098,rideHailVehicle-1500-2014000536339-073042,14.0
39221.0,1500-2016000250854-1130705,rideHailVehicle-1500-2015001324443-0121333,1.0
39201.0,1002-2016001210684-1150933,rideHailVehicle-202-2013000258802-035711,232.0
39365.0,10405-2014000665701-075844,rideHailVehicle-10405-2015000087715-092868,41.0
39398.0,700-2014001002756-082090,rideHailVehicle-700-2012001145091-023344,67.0
39336.0,900-2012000829853-116642,rideHailVehicle-900-2012000829853-116578,50.0
39424.0,100-2016000116811-0127670,rideHailVehicle-100-2012000420927-08807,44.0
39424.0,100-2013000668727-046393,rideHailVehicle-100-2016000116811-0127924,44.0
39297.0,1801-2013001005169-051569,rideHailVehicle-1801-2013001005169-051537,59.0
39499.0,1001-2012000156497-02919,rideHailVehicle-202-2014000793041-077078,11.0
39562.0,1600-2015000884043-0111937,rideHailVehicle-600-2015000018888-091744,23.0
39614.0,300-2012000816252-016025,rideHailVehicle-300-2012000401040-08005,9.0
39579.0,1600-2014000079080-063004,rideHailVehicle-1600-2016000644235-0140115,43.0
39634.0,1500-2014000536339-072999,rideHailVehicle-1600-2012001239814-024234,4.0
39579.0,1600-2014000079080-063055,rideHailVehicle-1600-2012000395090-07794,43.0
39728.0,1002-2015000723275-0105056,rideHailVehicle-900-2016000772838-1143323,0.0
39797.0,1600-2015000837069-0110064,rideHailVehicle-1600-2014001394187-090590,67.0
39863.0,900-2016000510160-0136664,rideHailVehicle-1200-2013000093869-031484,50.0
39899.0,700-2015000981882-0113808,rideHailVehicle-201-2015000306203-097134,56.0
40133.0,405-2012000409452-08636,rideHailVehicle-401-2015001102883-0116033,107.0
40255.0,1002-2012000251540-05137,rideHailVehicle-1002-2012001414670-028214,0.0
39951.0,100-2016000116811-0127924,rideHailVehicle-100-2012000559396-011108,269.0
40222.0,1002-2015000772981-0106666,rideHailVehicle-1002-2014001139730-185444,22.0
40161.0,1500-2015000712347-1104871,rideHailVehicle-1500-2012001462917-029056,143.0
40230.0,1901-2013000190262-034100,rideHailVehicle-1902-2013000641521-045602,58.0
40216.0,900-2012000156497-02842,rideHailVehicle-900-2012000354056-07207,170.0
40090.0,1002-2014000046617-061621,rideHailVehicle-1002-2014000046617-061604,232.0
40300.0,1600-2013000438496-040821,rideHailVehicle-500-2013000178929-033442,131.0
40256.0,1002-2013000226280-034958,rideHailVehicle-1002-2015001024517-0114622,206.0
40486.0,1001-2016000250854-0130768,rideHailVehicle-1200-2015000879933-0111701,67.0
40640.0,1500-2012000734635-014484,rideHailVehicle-10600-2015000804471-0108164,57.0
40621.0,1801-2012001471932-029489,rideHailVehicle-10104-2012001433817-128652,44.0
40688.0,1500-2016001412423-0154758,rideHailVehicle-1500-2015001314717-4121163,43.0
40638.0,500-2015001311731-0120710,rideHailVehicle-500-2016000949187-0146846,58.0
40851.0,1600-2015000837069-0109976,rideHailVehicle-1600-2012000395090-07794,62.0
41013.0,1002-2016000645198-0140318,rideHailVehicle-1002-2013000359041-238015,73.0
40936.0,1600-2013001421148-059361,rideHailVehicle-1600-2013001421148-059361,5.0
41144.0,1002-2012000164709-23150,rideHailVehicle-1002-2013000787397-048152,0.0
41058.0,1700-2015000794086-0107393,rideHailVehicle-1700-2015000794086-0107430,43.0
41133.0,700-2016000770003-0143123,rideHailVehicle-700-2012000963809-419384,57.0
41215.0,1500-2015000712347-1104995,rideHailVehicle-1500-2016001412423-0154704,43.0
41165.0,500-2015001311731-0120662,rideHailVehicle-1500-2016001216686-0151358,61.0
40782.0,1002-2016001210684-1150831,rideHailVehicle-1002-2014000221274-066331,464.0
41215.0,1500-2016001412423-0154731,rideHailVehicle-1902-2013000519245-042221,113.0
41400.0,202-2013000179683-033670,rideHailVehicle-202-2016001467581-0156442,29.0
41400.0,202-2016001210775-0151115,rideHailVehicle-202-2013000068309-031128,29.0
41463.0,1600-2013001421148-059387,rideHailVehicle-1600-2013001421148-059413,16.0
41633.0,1600-2012000078687-01566,rideHailVehicle-1600-2012000395090-07753,44.0
41787.0,900-2013000663889-045937,rideHailVehicle-900-2012000401040-18330,12.0
41994.0,1001-2013000620807-045234,rideHailVehicle-1002-2015001369519-0121981,58.0
42164.0,500-2016000510160-0136660,rideHailVehicle-500-2016001187407-0150492,58.0
42128.0,700-2012000970914-020058,rideHailVehicle-700-2015000938182-1112723,58.0
42149.0,700-2012000397841-07912,rideHailVehicle-700-2012001382026-027407,68.0
42263.0,1105-2012000401040-38139,rideHailVehicle-1105-2015001283493-0120015,17.0
42198.0,1002-2016000116811-0127709,rideHailVehicle-1002-2014000976338-080985,232.0
42198.0,1002-2016000116811-0127963,rideHailVehicle-1002-2015000902296-0112321,232.0
42198.0,1002-2016000116811-0127836,rideHailVehicle-1002-2012001414670-028285,232.0
42432.0,1600-2015000837069-0110020,rideHailVehicle-1600-2016000644235-0140115,62.0
42550.0,10405-2012001067422-021806,rideHailVehicle-10405-2014001404766-090805,58.0
42428.0,1901-2014000113616-063795,rideHailVehicle-1901-2014000113616-063537,207.0
42586.0,100-2016000116811-0127797,rideHailVehicle-100-2012000420927-08848,44.0
42612.0,600-2013000377800-138967,rideHailVehicle-500-2012001048206-021041,157.0
42719.0,202-2015000458232-099774,rideHailVehicle-202-2013000376438-038610,58.0
42688.0,1500-2016000012225-2124639,rideHailVehicle-1600-2012000566763-111488,7.0
42227.0,1902-2016000829228-0144507,rideHailVehicle-1902-2014000174501-065334,738.0
42227.0,1902-2014000174501-065378,rideHailVehicle-1500-2015000480109-0100189,738.0
42227.0,10104-2013000258802-135793,rideHailVehicle-1101-2014000331760-069046,738.0
42227.0,10104-2013000258802-135836,rideHailVehicle-1902-2014000614689-074928,738.0
42227.0,1902-2016000829228-0144529,rideHailVehicle-10102-2015000949415-2112906,738.0
42227.0,10104-2013000258802-135750,rideHailVehicle-1500-2015000784412-2106934,738.0
42227.0,10104-2013000258802-135707,rideHailVehicle-10102-2014000266090-167543,738.0
42227.0,1902-2014000614689-074944,rideHailVehicle-1902-2014000614689-074960,738.0
42227.0,10104-2015001453276-0123281,rideHailVehicle-10104-2015001453276-0123281,738.0
42227.0,10104-2015001453276-0123287,rideHailVehicle-1902-2016000829228-0144496,738.0
42227.0,1902-2016000829228-0144518,rideHailVehicle-10104-2012000178004-13558,738.0
42981.0,202-2013000153074-032887,rideHailVehicle-202-2016001210775-0151115,87.0
42989.0,1600-2014000858265-078522,rideHailVehicle-1600-2016000069252-0126512,44.0
43036.0,202-2013001200076-055619,rideHailVehicle-202-2013000280546-136430,78.0
43069.0,406-2013000062460-030888,rideHailVehicle-406-2012000353261-26811,58.0
43121.0,1002-2013000576300-043938,rideHailVehicle-900-2014001166634-086084,119.0
43161.0,300-2013000570002-043798,rideHailVehicle-300-2012000903731-018299,27.0
43121.0,500-2016000905283-0146152,rideHailVehicle-1700-2013001099005-053738,32.0
43121.0,1002-2013000576300-043951,rideHailVehicle-900-2015000102574-093027,119.0
43125.0,1002-2013000914558-150245,rideHailVehicle-1001-2016000250854-0130768,119.0
43189.0,1001-2012000987013-020343,rideHailVehicle-1002-2015000879933-0111738,58.0
43051.0,700-2015000467368-099992,rideHailVehicle-700-2015000732389-0105727,253.0
43672.0,1902-2013000890503-049568,rideHailVehicle-1700-2015000884043-0111800,31.0
43775.0,700-2012000633457-012614,rideHailVehicle-700-2013001154841-054352,58.0
43821.0,1200-2013000914558-150196,rideHailVehicle-1200-2015000242612-095918,43.0
43744.0,700-2016000215171-0129410,rideHailVehicle-700-2015000578512-0101510,5.0
43905.0,10405-2012000529759-010404,rideHailVehicle-10405-2012001118760-122655,58.0
43905.0,10405-2013001328389-057963,rideHailVehicle-10405-2012000493995-010054,58.0
43905.0,10405-2016000266802-0131184,rideHailVehicle-10405-2014000254448-067186,58.0
43905.0,10405-2013001328389-057942,rideHailVehicle-10405-2013001328389-057921,58.0
43841.0,10104-2012001337606-026271,rideHailVehicle-10104-2015000290126-196655,51.0
43905.0,10405-2013001099005-153754,rideHailVehicle-10405-2015000397926-098953,58.0
43905.0,10405-2012001464904-029253,rideHailVehicle-10405-2012000529759-010444,58.0
43905.0,10405-2012001067422-021843,rideHailVehicle-10405-2015000133808-093480,58.0
43905.0,10405-2012001067422-021880,rideHailVehicle-10405-2015000875080-1111186,58.0
43905.0,10405-2015000795744-1107873,rideHailVehicle-10405-2016001210775-1151101,58.0
43905.0,10405-2014001404766-090805,rideHailVehicle-10405-2012001067422-021843,58.0
43905.0,10405-2012000529759-010484,rideHailVehicle-10405-2013001135090-053905,58.0
43965.0,1200-2013000934703-050663,rideHailVehicle-1200-2016000836708-0144900,44.0
43905.0,10405-2014001160902-085986,rideHailVehicle-10405-2015000831253-1109765,58.0
43905.0,10405-2012001067422-021769,rideHailVehicle-10405-2012001464904-029296,58.0
43905.0,10405-2015000875080-1111510,rideHailVehicle-10405-2014001404766-090768,58.0
43905.0,10405-2012001067422-021732,rideHailVehicle-10405-2013001328389-057963,58.0
43905.0,10405-2014001275264-088659,rideHailVehicle-10405-2013000668727-046368,58.0
43905.0,10405-2012000529759-010444,rideHailVehicle-10405-2015000643096-0103677,58.0
44102.0,1001-2014000596551-074816,rideHailVehicle-1001-2013000532687-242616,58.0
44306.0,1002-2015000099042-092912,rideHailVehicle-1002-2015000557350-1101107,0.0
44243.0,1002-2012000805694-015658,rideHailVehicle-1001-2014000036459-061505,58.0
44230.0,1901-2016000607896-1139292,rideHailVehicle-1901-2013000190262-034028,58.0
44230.0,1901-2016000607896-1138926,rideHailVehicle-1901-2012000353261-07171,58.0
44426.0,10405-2013000668727-246495,rideHailVehicle-10405-2013001219485-056046,43.0
44426.0,10405-2012000965843-119988,rideHailVehicle-10405-2014001046127-083186,43.0
44476.0,700-2012000987013-020341,rideHailVehicle-700-2012000987013-020209,18.0
44527.0,10102-2014000053367-062154,rideHailVehicle-10102-2016001497890-0157523,50.0
44142.0,900-2013000056397-230630,rideHailVehicle-1002-2016000772838-1143505,435.0
44614.0,202-2016000155763-0128395,rideHailVehicle-700-2015000578512-0101510,40.0
44614.0,202-2012000397841-07947,rideHailVehicle-202-2016000155763-0128395,40.0
44614.0,202-2012000397841-07903,rideHailVehicle-202-2015001264337-0119500,40.0
44666.0,100-2012000217991-04448,rideHailVehicle-100-2014000488669-071591,44.0
44747.0,1902-2015000087715-092867,rideHailVehicle-1902-2015000087715-092867,0.0
44747.0,1902-2015000087715-092834,rideHailVehicle-1902-2014000495145-072101,0.0
44715.0,406-2012001433817-028739,rideHailVehicle-406-2013001204199-055673,39.0
44730.0,500-2012000131467-02479,rideHailVehicle-406-2012000353261-26811,21.0
44826.0,700-2013000570002-043806,rideHailVehicle-700-2012000987013-020341,9.0
44774.0,900-2015000949415-0112930,rideHailVehicle-1002-2014001139730-185515,19.0
44730.0,500-2012000131467-02522,rideHailVehicle-1801-2013001005169-051537,27.0
44808.0,300-2012000164709-03120,rideHailVehicle-600-2016001232300-0152511,18.0
44798.0,700-2016000215171-0129451,rideHailVehicle-700-2013000377800-238850,16.0
44959.0,10405-2016000674160-0140759,rideHailVehicle-10405-2012001067422-021695,58.0
45089.0,202-2013000179683-033713,rideHailVehicle-202-2014000221484-066368,86.0
45054.0,10600-2016001043314-0148173,rideHailVehicle-10600-2016001043314-0148193,58.0
45162.0,900-2014000533554-072874,rideHailVehicle-202-2012000662466-013373,22.0
45151.0,1500-2016000250854-1130793,rideHailVehicle-1500-2013000564255-143681,1.0
45046.0,300-2014000448294-070621,rideHailVehicle-300-2012000401040-08005,49.0
45324.0,405-2014000174501-065306,rideHailVehicle-407-2015001165446-0117479,25.0
45575.0,1001-2015001270029-0119763,rideHailVehicle-1101-2013000145970-032668,12.0
45575.0,1001-2014000053367-062204,rideHailVehicle-1001-2015000804471-0108125,12.0
45593.0,10600-2016000905283-0146131,rideHailVehicle-1600-2016000069252-0126512,34.0
45593.0,10600-2016000905283-0146190,rideHailVehicle-1500-2015000189392-094800,34.0
45783.0,1600-2014000901035-079560,rideHailVehicle-1500-2015001324443-0121333,38.0
45784.0,500-2012000131467-02436,rideHailVehicle-500-2012000131467-02264,57.0
45774.0,600-2013000377800-139207,rideHailVehicle-1600-2013001394719-358858,161.0
45846.0,1600-2012000963809-319634,rideHailVehicle-1600-2012000539363-010570,62.0
45967.0,202-2015000458232-099814,rideHailVehicle-202-2016001407958-0154481,58.0
46111.0,1600-2016000069252-0126428,rideHailVehicle-1600-2014001093569-184609,44.0
46215.0,1700-2015000795744-1107853,rideHailVehicle-1700-2014001045407-083091,9.0
46218.0,700-2016001368397-0153977,rideHailVehicle-700-2015000981882-0113787,56.0
46215.0,1700-2014001079600-084120,rideHailVehicle-1700-2015001219743-0118329,9.0
46331.0,1500-2015001363337-0121850,rideHailVehicle-1600-2013001200076-055641,2.0
46523.0,100-2013000668727-046393,rideHailVehicle-100-2016000116811-0127924,43.0
46489.0,1600-2012000409452-08653,rideHailVehicle-1600-2016000900036-0145931,43.0
46523.0,100-2016000116811-0127670,rideHailVehicle-100-2012000420927-08807,43.0
46443.0,1500-2015001324443-0121373,rideHailVehicle-10600-2013000818226-048628,156.0
46787.0,900-2012000829853-116642,rideHailVehicle-900-2012000829853-116578,45.0
46819.0,10104-2014000266090-267547,rideHailVehicle-10102-2014001404766-090770,11.0
46939.0,1700-2014000987574-081338,rideHailVehicle-1700-2014000987574-081186,26.0
46905.0,405-2013000190262-034055,rideHailVehicle-406-2013000369969-038529,25.0
46956.0,1001-2016000250854-0130768,rideHailVehicle-1200-2015000879933-0111701,87.0
46865.0,1200-2013001097023-053444,rideHailVehicle-1200-2013001357772-058464,43.0
46858.0,1500-2015001363337-0121837,rideHailVehicle-1600-2013000606389-244460,27.0
47087.0,202-2015000795744-0107790,rideHailVehicle-202-2012000311610-06146,16.0
47149.0,1700-2016000116811-0128002,rideHailVehicle-300-2013000481572-041510,67.0
46962.0,900-2013000298655-037350,rideHailVehicle-1002-2013000438496-040968,312.0
47316.0,1500-2012000164709-33182,rideHailVehicle-600-2014000114846-063990,50.0
47352.0,10600-2016001043314-0148193,rideHailVehicle-1600-2016000069252-0126512,87.0
47446.0,300-2016000772838-0143392,rideHailVehicle-300-2013000895447-149727,27.0
47710.0,1106-2016000905283-2146166,rideHailVehicle-1108-2012000836407-016842,40.0
47731.0,1700-2012000164709-03186,rideHailVehicle-406-2013001204199-055673,12.0
47732.0,1002-2013001282756-157139,rideHailVehicle-1106-2013001390857-158611,13.0
47722.0,700-2012001325614-025688,rideHailVehicle-700-2016000250854-0130676,33.0
47732.0,1106-2013000293337-237195,rideHailVehicle-1106-2015000213571-195575,13.0
47847.0,1902-2016001407958-1154526,rideHailVehicle-1500-2012000629682-012463,25.0
47862.0,406-2016000874667-0145485,rideHailVehicle-500-2015001219743-0118591,58.0
47893.0,1801-2015001291004-0120137,rideHailVehicle-1801-2013000634285-045267,26.0
